"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm8459",2.49326977681745e-11,2.25494253948962,0.924,0.81,9.16351441073716e-07
"Rpl21-ps6",2.49815961742362e-11,2.17860624383057,0.937,0.897,9.18148604191702e-07
"Gm4760",2.50584996048945e-11,3.16537022669814,0.823,0.414,9.20975035978689e-07
"Atic",2.52750413866348e-11,1.82700694693517,1,1,9.28933596082987e-07
"Tmpo",2.52750413866348e-11,1.92223102062473,1,0.983,9.28933596082987e-07
"Tmed3",2.55249807412157e-11,3.49452498637943,0.772,0.241,9.38119617181899e-07
"Fetub",2.58785243430972e-11,-2.33581384175648,0.342,0.897,9.51113405181851e-07
"Tcf20",2.60364932899831e-11,2.30766220938397,1,1,9.56919237886748e-07
"Galnt3",2.65176089199763e-11,6.95006325519986,0.582,0.017,9.74601680635889e-07
"Snx27",2.6820386318464e-11,2.20941490651919,1,0.983,9.85729658362506e-07
"Cacybp",2.76273665306873e-11,1.34629194912641,1,1,1.01538860210235e-06
"Wdr26",2.76273665306873e-11,2.60674204113491,1,0.983,1.01538860210235e-06
"Gm15793",2.89215403514996e-11,1.99517292387882,0.949,0.776,1.06295337253867e-06
"Egln1",2.90448501832011e-11,4.04757723871889,0.962,0.81,1.06748537878319e-06
"Gm12165",2.9066653580269e-11,2.35542914184063,0.835,0.448,1.06828671903563e-06
"Lsm5",2.9313263928995e-11,1.50309867828673,1,1,1.07735038918235e-06
"Rpl12",2.9313263928995e-11,1.30864345335313,1,1,1.07735038918235e-06
"Eif2b3",3.01935659206452e-11,1.74772339617572,1,1,1.10970412828147e-06
"Gm15542",3.01935659206452e-11,1.23362561998263,1,1,1.10970412828147e-06
"Ndufb6",3.01935659206452e-11,1.35351000578015,1,1,1.10970412828147e-06
"Nsa2",3.01935659206452e-11,1.67877301382553,1,1,1.10970412828147e-06
"Raver2",3.09688027335951e-11,9.44297515299705,0.633,0.069,1.13819640686782e-06
"Nup43",3.10980905296689e-11,1.53966450430935,1,0.966,1.14294812123692e-06
"Arhgdia",3.10997257382996e-11,1.7301352414602,1,1,1.14300822005973e-06
"Cebpzos",3.10997257382996e-11,2.0529826149356,1,1,1.14300822005973e-06
"Nabp2",3.16874313252032e-11,2.9286781800226,0.949,0.724,1.16460816349519e-06
"Dpp4",3.18033550667816e-11,-1.61596888413469,0.278,0.879,1.16886870876942e-06
"Prdm14",3.1940269379274e-11,-1.23828399627187,0.304,0.931,1.17390072049646e-06
"Sall4",3.20324852229892e-11,1.54053395381757,1,1,1.17728992940052e-06
"Gm3558",3.24944588721277e-11,3.90690831573273,0.684,0.138,1.19426884692731e-06
"Wipf3",3.25447155428641e-11,7.35880141610006,0.646,0.086,1.19611593034688e-06
"Gm6736",3.27855632225717e-11,2.28642024764042,0.975,0.879,1.20496780511918e-06
"Krcc1",3.27855632225717e-11,2.60182175088862,0.962,0.897,1.20496780511918e-06
"Gm6311",3.29320963832078e-11,2.09755598734693,0.949,0.966,1.21035333837204e-06
"Cbx3-ps6",3.29926069675367e-11,1.60923694618219,1,1,1.21257728387787e-06
"Gm2237",3.31892149598064e-11,4.80036215450266,0.696,0.172,1.21980321741776e-06
"Gm10273",3.37679027322867e-11,1.95292496733177,0.975,0.879,1.24107172911973e-06
"Gm13352",3.38813359334461e-11,2.06169195588216,0.987,0.897,1.24524073956195e-06
"Slc39a10",3.39186318404266e-11,3.11818743317856,1,0.897,1.2466114760312e-06
"Ttn",3.39802933706361e-11,-2.0857183353845,0.658,0.983,1.24887772225099e-06
"Rpl19",3.49980947707711e-11,0.986023843694175,1,1,1.28628497711015e-06
"Wdr36",3.49980947707711e-11,2.06533654693073,1,1,1.28628497711015e-06
"Fam103a1",3.54992563691616e-11,2.2212443368253,0.987,0.948,1.30470416933579e-06
"Heatr1",3.60375631652404e-11,2.03602113017748,0.987,0.966,1.32448855901208e-06
"Gm7488",3.60450949331698e-11,1.41140418508279,1,0.983,1.32476537407879e-06
"Nudcd3",3.60450949331698e-11,2.53995814933459,1,0.983,1.32476537407879e-06
"Papola",3.60450949331698e-11,1.72867498380737,1,1,1.32476537407879e-06
"Tcerg1",3.60450949331698e-11,1.66351041927886,1,1,1.32476537407879e-06
"Ube2r2",3.60450949331698e-11,2.36673787637955,1,1,1.32476537407879e-06
"Gm6155",3.60555843231153e-11,2.38873808092938,0.873,0.655,1.32515089062746e-06
"Ildr1",3.64088582021105e-11,-2.39843771306206,0.494,0.948,1.33813476550217e-06
"Sh3glb1",3.68851215865232e-11,3.19033285584297,0.987,0.707,1.35563887366949e-06
"Naa50",3.71227267688294e-11,1.99169660455085,1,1,1.36437157693479e-06
"Plk-ps1",3.7518077928826e-11,1.9538929442751,0.962,0.672,1.37890191811814e-06
"BC031181",3.82318654073687e-11,1.70929482657988,1,1,1.40513574931702e-06
"Usp25",3.86814197905782e-11,5.27850210259802,0.785,0.259,1.42165822156312e-06
"Gm14013",3.8813788593129e-11,2.45808281096601,0.835,0.534,1.42652317216327e-06
"Cinp",3.93529246421806e-11,1.90610716796394,1,0.931,1.44633803937406e-06
"Rnf187",3.93713613431873e-11,2.74097160281062,1,0.966,1.44701564344616e-06
"Mrpl36",3.93734103513054e-11,1.82621946077394,1,1,1.44709095064153e-06
"Mthfd1",3.93734103513054e-11,1.9985638175368,1,1,1.44709095064153e-06
"Timm8b",3.93734103513054e-11,1.60306301880502,1,1,1.44709095064153e-06
"Slc16a2",4.12172289720832e-11,9.48698607763699,0.544,0,1.51485681641097e-06
"Atad1",4.14980778528902e-11,2.78561739604741,1,0.845,1.52517885532727e-06
"Pgrmc1",4.17552755451253e-11,2.77546916711005,1,0.966,1.53463164210999e-06
"Etl4",4.17574430096739e-11,2.51110361939483,1,1,1.53471130293454e-06
"Rps2-ps9",4.17574430096739e-11,1.38064526741405,1,0.983,1.53471130293454e-06
"Ccdc50",4.29572941856449e-11,2.82125991694835,1,0.914,1.57880943320501e-06
"Phip",4.30018576244673e-11,2.0879167928588,1,1,1.58044727327205e-06
"Ipo13",4.35819303668839e-11,3.74347223037464,0.911,0.448,1.60176668677408e-06
"Sc5d",4.42023573583734e-11,2.69593948459267,1,0.897,1.6245692399923e-06
"1700020I14Rik",4.42825337547853e-11,2.12035586652422,1,1,1.62751596308963e-06
"1810037I17Rik",4.42825337547853e-11,1.53048889279809,1,1,1.62751596308963e-06
"Kif5b",4.42825337547853e-11,1.46328701076146,1,1,1.62751596308963e-06
"Lrrc40",4.42825337547853e-11,2.30851268961717,1,0.983,1.62751596308963e-06
"Psme3",4.42825337547853e-11,2.33912812637636,1,0.983,1.62751596308963e-06
"Gm4076",4.46482523899363e-11,2.50230425034687,0.886,0.793,1.64095722008733e-06
"Gm15604",4.48380075151373e-11,1.86227763501713,0.911,0.724,1.64793129020384e-06
"Enox1",4.51395814274853e-11,4.65406948933943,0.658,0.086,1.65901503620437e-06
"Zfp36l1",4.51974295396715e-11,3.30157557675386,0.937,0.845,1.66114112787155e-06
"Meg3",4.55981452586027e-11,2.97899588015941,1,0.966,1.67586863268942e-06
"Cdc37",4.56005030276004e-11,1.77056691243633,1,0.983,1.6759552877734e-06
"Chchd2-ps",4.56005030276004e-11,0.782865550535695,1,1,1.6759552877734e-06
"Maoa",4.56166698608146e-11,2.90839166538933,0.987,0.759,1.67654946739452e-06
"Ifngr1",4.60700040694108e-11,4.5838649319852,0.924,0.552,1.69321085956306e-06
"Gm5898",4.60733478182417e-11,2.72034876121363,0.962,0.914,1.69333375236384e-06
"Nudcd2",4.6956825674663e-11,2.00080346434327,1,1,1.72580421402089e-06
"Cd24a",4.70210096717286e-11,4.69540133004263,0.937,0.603,1.72816316846504e-06
"Gm6987",4.72551310770274e-11,2.37205369963354,0.899,0.672,1.73676783247399e-06
"Tcl1",4.72551310770274e-11,-1.91439248604133,0.658,1,1.73676783247399e-06
"Arhgef5",4.78459782536338e-11,7.51260353784078,0.57,0.017,1.7584832387558e-06
"Gm12366",4.83426176415508e-11,1.87315171410481,1,0.948,1.77673622617992e-06
"Gm6564",4.83864727008922e-11,2.62685601992327,0.81,0.483,1.77834803117589e-06
"Gm15795",4.89676306179695e-11,2.0836597487703,0.873,0.586,1.79970732810223e-06
"Ddx5",4.97889196913022e-11,1.43488838316494,1,1,1.82989216541443e-06
"Pip5k1b",5.08608317878908e-11,-2.49598689409957,0.278,0.845,1.86928815070035e-06
"Gm4918",5.09990157995252e-11,2.91426761380668,0.608,0.052,1.87436682767995e-06
"Igfbp2",5.12669615927519e-11,3.05548539747038,1,1,1.88421463941841e-06
"Gm13529",5.18580143309604e-11,2.16216159092579,0.861,0.586,1.90593760070579e-06
"Tmem47",5.19022733457806e-11,3.16492722841412,0.962,0.621,1.90756425227747e-06
"Zfp326",5.21943616741429e-11,2.81056951569032,0.987,0.828,1.91829937460978e-06
"Amot",5.25920154317492e-11,11.0048642756222,0.557,0.017,1.93291434316308e-06
"2410015M20Rik",5.27878995780839e-11,1.37011881896764,1,1,1.94011367319332e-06
"Syt11",5.32390118868877e-11,4.15576076769412,0.911,0.759,1.95669340387878e-06
"Specc1",5.3273593513619e-11,5.01844612736255,0.772,0.19,1.95796438240604e-06
"Rap1gds1",5.3409261598177e-11,3.04124420177977,0.937,0.483,1.9629505915178e-06
"Rab15",5.36074715449847e-11,6.19864743551911,0.772,0.241,1.97023540169282e-06
"Cd2ap",5.43529488861446e-11,2.10018102026178,1,0.983,1.99763393041247e-06
"Rbpms",5.43529488861446e-11,1.75651798356722,1,1,1.99763393041247e-06
"Jun",5.46273793219995e-11,4.52790247775132,0.81,0.414,2.00772007222145e-06
"Gm1826",5.53357416355062e-11,2.28288160263465,0.987,0.828,2.03375451232976e-06
"Lpar4",5.54223250823237e-11,7.7641824379906,0.759,0.31,2.03693671375064e-06
"Srsf11",5.59633583024637e-11,1.47502073190276,1,1,2.05682130769045e-06
"Uba3",5.59633583024637e-11,2.0578531960986,1,1,2.05682130769045e-06
"Gm14335",5.66931304875887e-11,1.64741957960793,0.924,0.707,2.08364262481035e-06
"Wfdc13",5.75675279511209e-11,2.55559608686349,0.684,0.155,2.11577935478755e-06
"Porcn",5.83501060733877e-11,4.8078914882527,0.608,0.052,2.14454144851522e-06
"Gm15309",5.88826529474479e-11,2.33231507599098,0.709,0.207,2.16411414377755e-06
"Ets1",5.89398569815406e-11,9.47461833060678,0.57,0.017,2.16621656364256e-06
"Pcgf3",5.92193982663840e-11,2.97626606830199,0.975,0.931,2.17649054448441e-06
"Gtf2h3",5.93132996001908e-11,1.96591077616956,1,0.948,2.17994170020581e-06
"Hbs1l",5.93254257617897e-11,2.14003555683979,1,0.983,2.18038737302306e-06
"Taf9",5.93254257617897e-11,1.51063337298472,1,1,2.18038737302306e-06
"Rian",6.0706708220554e-11,3.19955409197906,1,0.845,2.23115364723002e-06
"Gm15190",6.09707365444541e-11,2.0769627721061,0.975,0.931,2.24085748021832e-06
"Arl8b",6.10766399930012e-11,1.96872532059727,1,0.966,2.24474974966277e-06
"Etnk1",6.10797573314982e-11,2.57312689171606,1,0.983,2.24486432120455e-06
"Gm19705",6.18091433559458e-11,3.19657221205817,0.886,0.5,2.27167144576108e-06
"Fbxo15",6.21832049730322e-11,-3.1831358532995,0.861,1,2.28541933237385e-06
"Trnt1",6.28207206241932e-11,2.08155732475132,1,0.914,2.30884994510097e-06
"Rfc2",6.28847979834538e-11,1.69752177353927,1,0.983,2.31120498028588e-06
"Xlr5b",6.33047270498727e-11,-7.07697234184988,0,0.448,2.32663863326397e-06
"Ddx52",6.47419782218133e-11,1.98312824419282,1,0.983,2.3794619255863e-06
"Gnl3",6.47419782218133e-11,1.41473686650294,1,1,2.3794619255863e-06
"Hn1",6.47419782218133e-11,1.57701322955181,1,1,2.3794619255863e-06
"Pten",6.47419782218133e-11,2.06225022761914,1,1,2.3794619255863e-06
"Amotl2",6.8046010595466e-11,4.65701784553409,0.949,0.897,2.50089502741516e-06
"Stk4",6.8615193229804e-11,2.36743855486489,1,0.966,2.52181419677499e-06
"Ftsj3",6.86186770913865e-11,1.59916899521691,1,1,2.52194223913973e-06
"Gpx4",6.86186770913865e-11,1.45213733948744,1,1,2.52194223913973e-06
"Wdr61",6.86186770913865e-11,1.82140865702143,1,1,2.52194223913973e-06
"Gm7399",6.88707112882136e-11,2.18741540522971,0.899,0.621,2.53120525197572e-06
"Ctdspl",6.92634196364767e-11,5.73335067053367,0.658,0.121,2.54563846189943e-06
"Gm7707",6.95251009321833e-11,2.56196549672717,0.911,0.69,2.55525603456053e-06
"Fam53b",7.01973797704777e-11,-1.9220729545126,0.367,0.914,2.57996429870437e-06
"Pfn1",7.06412575260835e-11,1.49885667546356,1,1,2.59627813785615e-06
"Brwd3",7.06423722611775e-11,3.08850162902177,0.987,0.81,2.59631910771506e-06
"Gm10913",7.17127414491939e-11,2.12732042065691,0.861,0.621,2.63565838648222e-06
"Oas1g",7.17990395909484e-11,-2.48121616668396,0.114,0.672,2.63883010208613e-06
"Gm22137",7.19538605480385e-11,2.04679332651297,0.861,0.672,2.64452023672206e-06
"Pglyrp1",7.25373445396887e-11,-2.59543042610412,0.101,0.655,2.66596502386718e-06
"Lmtk2",7.27184207863208e-11,2.00076728415939,1,0.966,2.67262011915965e-06
"Gm6430",7.27221033370927e-11,1.30495282554836,1,1,2.67275546394817e-06
"Rpl36a",7.27221033370927e-11,1.37575956999382,1,1,2.67275546394817e-06
"Rps15a-ps6",7.27221033370927e-11,1.28092836501683,1,1,2.67275546394817e-06
"Sec31a",7.27221033370927e-11,2.0720845449404,1,1,2.67275546394817e-06
"Rny3",7.42583367844379e-11,3.5655258323317,0.835,0.483,2.72921665183844e-06
"Gpi1",7.48628523739445e-11,1.627177304891,1,1,2.75143441329958e-06
"Pla2g6",7.60280051521711e-11,2.91263991117907,0.937,0.517,2.79425727335774e-06
"Csf3r",7.6676453050074e-11,-9.26128413160888,0.101,0.603,2.81808967894937e-06
"Fgf17",7.68194656189492e-11,5.27324301887095,0.595,0.034,2.82334581989324e-06
"Trim33",7.70651873300824e-11,2.20458674043861,1,1,2.83237682994252e-06
"Gm7099",7.70923852679638e-11,2.191766791344,0.962,0.724,2.83337643575347e-06
"Traf4",7.77720955649295e-11,4.10025618284949,0.873,0.397,2.85835782829785e-06
"Ssu72",7.93308369362093e-11,1.54411923043561,1,1,2.9156462499165e-06
"Gm4750",7.96822592778886e-11,2.28300319493658,0.873,0.655,2.92856207524024e-06
"Hnrnph1",8.16615771844199e-11,1.59300701550403,1,1,3.00130794625898e-06
"Cdcp1",8.21424986541907e-11,3.54048090426538,0.696,0.121,3.01898325303747e-06
"Tacstd2",8.23323905067926e-11,11.8814952150732,0.532,0,3.02596234829615e-06
"Gm20656",8.2546478879441e-11,3.06468101785483,0.797,0.552,3.0338307382561e-06
"Dnajc5g",8.27532863543202e-11,-10.0808262665633,0.013,0.466,3.04143153338033e-06
"Card10",8.33233220226558e-11,4.6117605969935,0.785,0.241,3.06238205429867e-06
"Phax",8.40423184033886e-11,1.82260661987505,1,0.948,3.08880732827974e-06
"Hat1",8.40592325838863e-11,1.64994677630389,1,1,3.08942897515557e-06
"Mphosph8",8.40592325838863e-11,1.66601019627986,1,1,3.08942897515557e-06
"Nckap1l",8.45305854511984e-11,-4.04937638504448,0.114,0.655,3.10675260708789e-06
"Pla2g12a",8.55101787326804e-11,5.31087802974505,0.734,0.172,3.1427555989622e-06
"Rpl36-ps10",8.63067249780614e-11,2.47631246019611,0.835,0.517,3.17203106311869e-06
"Mib1",8.65082898308687e-11,2.66216785537085,1,0.948,3.17943917615392e-06
"Gm8724",8.6519323946147e-11,2.6070226307514,0.899,0.724,3.17984471299274e-06
"Pdhb",8.65256774488830e-11,1.52056674329929,1,1,3.1800782232788e-06
"Egln3",8.79262922093203e-11,6.17150095035291,0.595,0.034,3.23155501756915e-06
"Gm12247",8.822045030706e-11,2.74055360388075,0.886,0.638,3.24236621013538e-06
"Arrdc4",8.82632126297642e-11,4.24799140656757,0.924,0.759,3.24393785378172e-06
"Ccna2",8.90628372199552e-11,2.40578083459008,1,1,3.27332645634501e-06
"Gm15452",8.90628372199552e-11,1.49586994390646,1,0.983,3.27332645634501e-06
"Ppil1",8.90628372199552e-11,1.70262628860504,1,0.983,3.27332645634501e-06
"Xpo7",8.90628372199552e-11,2.12593553141692,1,0.983,3.27332645634501e-06
"Pex2",8.96421045303956e-11,3.73343537553132,0.81,0.328,3.29461626780563e-06
"Hif3a",8.99452164524669e-11,4.63122588328106,0.658,0.069,3.30575654027752e-06
"Col4a1",9.09689863953873e-11,6.63770958008868,0.722,0.19,3.34338315698967e-06
"Zfp518a",9.14157641836542e-11,2.3324580677707,1,0.879,3.35980358104184e-06
"Snu13",9.16726898190559e-11,1.37487890231365,1,1,3.36924636891976e-06
"Gm6283",9.25205888536588e-11,2.49723878240215,0.785,0.379,3.40040920213852e-06
"Gm5456",9.40931648520123e-11,2.50910523894486,0.962,0.931,3.45820608780601e-06
"Rps6kb1",9.43383803059777e-11,2.02903887288456,1,0.948,3.4672184913856e-06
"Gm6798",9.43525450343635e-11,2.68072794315241,0.975,1,3.46773908764796e-06
"Rps11",9.43572670394953e-11,0.947560554327247,1,1,3.46791263550257e-06
"Gm14473",9.46508875608473e-11,2.3548721735071,0.81,0.466,3.47870407052382e-06
"Nnmt",9.541201844896e-11,-4.53680809158513,0.051,0.552,3.50667791405463e-06
"Igf1r",9.59621606920869e-11,3.87506031188665,0.975,0.741,3.52689729191627e-06
"Plaur",9.6621150400917e-11,5.83909386725051,0.823,0.345,3.5511171406849e-06
"Rhno1",9.70216218143376e-11,2.23593265336821,1,0.914,3.56583566654235e-06
"Eif2d",9.71138021725489e-11,1.83240728001388,1,0.966,3.56922357124769e-06
"Gm12967",9.71186559715629e-11,1.67197234769357,1,1,3.56940196292285e-06
"Ndufb9",9.71186559715629e-11,1.0939787584694,1,1,3.56940196292285e-06
"Suclg1",9.71186559715629e-11,1.5304543316989,1,1,3.56940196292285e-06
"Mllt11",9.80645440078871e-11,3.06621131442429,0.835,0.328,3.60416618592188e-06
"Jph1",9.8866334502021e-11,6.15600605319225,0.608,0.069,3.63363439195278e-06
"Tuba3a",9.91790993502055e-11,-3.34332700291376,0.443,0.948,3.6451294384181e-06
"Mapk6",9.99540112903229e-11,2.53861519319333,1,0.966,3.67360977695324e-06
"Api5",9.99590004647159e-11,2.0113193614242,1,1,3.6737931440797e-06
"Sec61b",9.99590004647159e-11,1.34471248848024,1,1,3.6737931440797e-06
"Srm",9.99590004647159e-11,2.21025492674245,1,1,3.6737931440797e-06
"Gm14648",1.01423247072063e-10,1.9344071342324,0.975,0.828,3.72760859963952e-06
"Dmgdh",1.0157217612418e-10,-7.8469155176447,0.013,0.466,3.73308218909199e-06
"Ptk2b",1.02568389404243e-10,3.09655882290512,0.861,0.448,3.76969601577413e-06
"Ndufa8",1.02880502627228e-10,1.6878731256967,1,0.983,3.78116711305852e-06
"Poldip3",1.02880502627228e-10,1.24542283266902,1,1,3.78116711305852e-06
"Gm5561",1.04190561446907e-10,1.80001729322227,0.987,0.914,3.82931570485817e-06
"Gm8825",1.05613760577521e-10,2.31742540611576,0.734,0.259,3.88162254250562e-06
"Eif6",1.05864341591481e-10,2.1353591874699,1,0.948,3.8908321465117e-06
"Gm13140",1.05885424364235e-10,2.58504407619714,1,0.983,3.89160700165875e-06
"Gm6166",1.06876635257173e-10,2.50778256500158,0.962,0.586,3.92803697560686e-06
"Hmgb1-ps6",1.07366462924825e-10,1.77932118951594,0.987,0.948,3.94603961187608e-06
"Gm8425",1.07474508994207e-10,2.18528395989457,0.886,0.741,3.95001062906409e-06
"Washc3",1.08425726405138e-10,2.16368462765872,0.975,0.759,3.98497072256804e-06
"Sssca1",1.08867780423202e-10,2.08432215472095,0.975,0.948,4.00121753389393e-06
"Prelid3b",1.08970671207927e-10,1.99603964557361,1,0.966,4.00499907890495e-06
"Atp5h",1.08976088955122e-10,1.18747305948676,1,1,4.00519819736761e-06
"Pak2",1.08976088955122e-10,2.46910122830109,1,0.983,4.00519819736761e-06
"Ranbp2",1.08976088955122e-10,1.9458538381853,1,1,4.00519819736761e-06
"Gm7781",1.10248734042736e-10,2.40087546142106,0.861,0.655,4.05197172227266e-06
"Gm6428",1.11265438442144e-10,2.89176690209534,0.747,0.276,4.08933865906411e-06
"Camta1",1.11488460058634e-10,3.03877044392277,0.975,0.879,4.09753537253497e-06
"Snapc3",1.11843437125838e-10,1.99689034815724,1,0.879,4.11058184468593e-06
"Rpl21-ps3",1.12043561933053e-10,1.84883918907766,0.949,0.983,4.1179370317255e-06
"Rab2a",1.12099209768551e-10,2.81633442918529,1,0.931,4.11998225662355e-06
"Azin1",1.12154882671225e-10,1.96632637790119,1,1,4.12202840281553e-06
"G3bp1",1.12154882671225e-10,1.34819355954852,1,1,4.12202840281553e-06
"Mphosph10",1.12154882671225e-10,1.69541435872589,1,1,4.12202840281553e-06
"Gm11952",1.12721526120299e-10,2.63770209920988,0.886,0.672,4.14285424949935e-06
"Ttc21b",1.14050444406426e-10,3.72261259367663,0.797,0.31,4.19169598326937e-06
"Gm5900",1.14073805998605e-10,2.75692822205745,0.962,0.759,4.19255459186673e-06
"Gm12097",1.14208355170237e-10,1.59339846051167,0.899,0.569,4.19749967757174e-06
"Dact3",1.1474729038719e-10,2.93586357566045,0.886,0.397,4.21730716360038e-06
"Gm6851",1.15401365302891e-10,2.20523432323726,1,0.948,4.24134637897714e-06
"Cbx3",1.15424256434842e-10,1.16779654608913,1,1,4.24218769674976e-06
"Pfdn5",1.15424256434842e-10,1.25832364505722,1,1,4.24218769674976e-06
"Rps19-ps11",1.15533781550993e-10,1.13999152590008,0.949,0.81,4.24621307334364e-06
"Smarca2",1.16144885895036e-10,-3.53829371220921,0.165,0.707,4.26867299130026e-06
"Ankrd49",1.16509932774907e-10,3.32692959779709,0.987,0.741,4.28208955927616e-06
"Zfp652",1.18780845414821e-10,2.41368093977833,1,0.966,4.3655524115309e-06
"Exosc2",1.18786727520577e-10,1.76690749154421,1,1,4.36576859656376e-06
"Ndufab1-ps",1.18786727520577e-10,1.3223588743966,1,1,4.36576859656376e-06
"Nomo1",1.19523367634376e-10,2.86805921237472,0.962,0.879,4.39284233066621e-06
"Gm12969",1.19688340812714e-10,2.28167429831556,0.747,0.293,4.39890558988966e-06
"Gm12900",1.20641704898881e-10,2.51547845409396,0.848,0.586,4.43394458014858e-06
"Pigf",1.2164018645529e-10,2.58983074545894,0.949,0.793,4.47064177279127e-06
"Naa20",1.22244881300047e-10,1.68056137180811,1,1,4.49286612242063e-06
"Sap18",1.22244881300047e-10,2.68775902877028,1,0.983,4.49286612242063e-06
"Gm29394",1.23796328439267e-10,2.50149035438691,0.987,0.914,4.54988645912838e-06
"Isyna1",1.23796328439267e-10,2.51392448608479,0.987,0.914,4.54988645912838e-06
